Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
24,irregular,1,172,800,802,0.17695473251028807,0.17659137577002054,3.9433,0.17677286742034942
24,semiregular,1,341,41,634,0.8926701570680629,0.34974358974358977,0.5662,0.5025792188651438
24,regular,2,616,6,917,0.9903536977491961,0.4018264840182648,0.5792,0.57169373549884
24,irregular,2,183,952,955,0.16123348017621145,0.1608084358523726,4.6073,0.16102067751869778
24,semiregular,2,508,69,272,0.8804159445407279,0.6512820512820513,0.8529,0.748710390567428
24,regular,3,448,4,1255,0.9911504424778761,0.2630651790957134,0.4217,0.41577726218097444
24,irregular,3,146,1198,1201,0.10863095238095238,0.10838901262063845,5.4534,0.10850984764028243
24,semiregular,3,345,52,615,0.8690176322418136,0.359375,0.5882,0.5084745762711865
25,regular,1,444,1,1000,0.9977528089887641,0.3074792243767313,0.4736,0.4700899947061938
25,irregular,1,150,1078,1081,0.12214983713355049,0.12185215272136475,5.9469,0.1220008133387556
25,semiregular,1,417,72,527,0.852760736196319,0.4417372881355932,0.6852,0.5819958129797628
25,regular,2,499,0,891,1.0,0.35899280575539566,0.5307,0.5283218634197988
25,irregular,2,103,989,991,0.09432234432234432,0.09414990859232175,5.2850,0.09423604757548033
25,semiregular,2,527,94,283,0.8486312399355878,0.6506172839506172,0.8719,0.7365478686233403
25,regular,3,477,1,935,0.997907949790795,0.3378186968838527,0.5074,0.5047619047619047
25,irregular,3,165,1220,1223,0.11913357400722022,0.11887608069164265,6.7053,0.11900468806346917
25,semiregular,3,516,96,305,0.8431372549019608,0.6285018270401949,0.8565,0.7201674808094907
26,regular,1,565,7,831,0.9877622377622378,0.4047277936962751,0.5827,0.5741869918699187
26,irregular,1,163,663,665,0.1973365617433414,0.19685990338164253,3.8692,0.19709794437726721
26,semiregular,1,452,67,467,0.8709055876685935,0.49183895538628947,0.7236,0.6286509040333796
26,regular,2,745,7,470,0.9906914893617021,0.6131687242798354,0.7665,0.7574987290289781
26,irregular,2,199,975,978,0.1695059625212947,0.16907391673746813,5.5000,0.16928966397277753
26,semiregular,2,589,116,143,0.8354609929078014,0.8046448087431693,0.9833,0.8197633959638135
26,regular,3,764,7,432,0.9909208819714657,0.6387959866220736,0.7858,0.7768174885612609
26,irregular,3,178,741,742,0.19368879216539717,0.1934782608695652,4.2991,0.19358346927678086
26,semiregular,3,612,144,147,0.8095238095238095,0.8063241106719368,1.0542,0.8079207920792079
27,regular,1,539,3,1248,0.9944649446494465,0.3016228315612759,0.4674,0.4628595963933019
27,irregular,1,193,974,976,0.16538131962296487,0.165098374679213,4.3296,0.16523972602739728
27,semiregular,1,441,67,505,0.8681102362204725,0.46617336152219874,0.7005,0.6066024759284732
27,regular,2,436,3,1455,0.9931662870159453,0.23056583818085669,0.3782,0.37424892703862656
27,irregular,2,217,1372,1376,0.13656387665198239,0.1362209667294413,5.9000,0.136392206159648
27,semiregular,2,492,98,370,0.8338983050847457,0.5707656612529002,0.8159,0.6776859504132231
27,regular,3,258,1,1812,0.9961389961389961,0.1246376811594203,0.2247,0.22155431515671964
27,irregular,3,127,1078,1081,0.1053941908713693,0.10513245033112582,4.4741,0.10526315789473684
27,semiregular,3,312,61,768,0.8364611260053619,0.28888888888888886,0.5165,0.4294562973158981
28,regular,1,520,10,1144,0.9811320754716981,0.3125,0.4845,0.47402005469462166
28,irregular,1,196,1138,1142,0.1469265367316342,0.14648729446935724,4.5666,0.14670658682634732
28,semiregular,1,472,79,693,0.8566243194192378,0.4051502145922747,0.6438,0.5501165501165501
28,regular,2,692,10,799,0.9857549857549858,0.4641180415828303,0.6421,0.6310989512083902
28,irregular,2,161,1077,1080,0.13004846526655897,0.1297340854149879,4.2355,0.1298910851149657
28,semiregular,2,580,97,458,0.8567208271787297,0.558766859344894,0.7916,0.6763848396501457
28,regular,3,691,11,800,0.9843304843304843,0.46344735077129445,0.6421,0.630186958504332
28,irregular,3,192,1320,1322,0.12698412698412698,0.12681638044914134,5.1672,0.1269001982815598
28,semiregular,3,605,83,423,0.8793604651162791,0.5885214007782101,0.8033,0.7051282051282051
29,regular,1,484,2,1308,0.9958847736625515,0.2700892857142857,0.4281,0.42493415276558383
29,irregular,1,161,675,677,0.19258373205741627,0.19212410501193317,3.3927,0.1923536439665472
29,semiregular,1,548,99,540,0.8469860896445132,0.5036764705882353,0.7480,0.631700288184438
29,regular,2,492,2,1292,0.9959514170040485,0.2757847533632287,0.4351,0.43195785776997364
29,irregular,2,201,995,998,0.16806020066889632,0.16763969974979148,4.8543,0.16784968684759916
29,semiregular,2,705,213,216,0.7679738562091504,0.7654723127035831,1.0598,0.766721044045677
29,regular,3,642,1,991,0.9984447900466563,0.39314145744029394,0.5675,0.5641476274165202
29,irregular,3,178,934,938,0.16007194244604317,0.15949820788530467,4.5182,0.15978456014362658
29,semiregular,3,618,120,380,0.8373983739837398,0.6192384769539078,0.8516,0.7119815668202766
30,regular,1,462,3,1064,0.9935483870967742,0.30275229357798167,0.4694,0.46408839779005523
30,irregular,1,173,1405,1407,0.10963244613434728,0.10949367088607595,6.3200,0.10956301456618113
30,semiregular,1,464,56,633,0.8923076923076924,0.422971741112124,0.6457,0.5739022881880025
30,regular,2,371,1,1249,0.9973118279569892,0.22901234567901235,0.3751,0.37248995983935745
30,irregular,2,188,1633,1636,0.10323997803404723,0.10307017543859649,7.2960,0.10315500685871055
30,semiregular,2,419,51,729,0.8914893617021277,0.36498257839721254,0.5827,0.5179233621755253
30,regular,3,396,2,1197,0.9949748743718593,0.24858757062146894,0.4022,0.39779005524861877
30,irregular,3,175,1734,1737,0.09167103195390257,0.09152719665271966,7.6480,0.09159905783826224
30,semiregular,3,419,52,727,0.8895966029723992,0.3656195462478185,0.5852,0.518243661100804
