Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
14,irregular,1,119,522,524,0.185647426,0.185069984,2.9631,0.185358255
14,semiregular,1,755,210,216,0.78238342,0.777548919,1.0635,0.779958678
14,regular,2,752,7,589,0.990777339,0.560775541,0.7253,0.716190476
14,irregular,2,154,740,743,0.172259508,0.171683389,4.1336,0.171970966
14,semiregular,2,720,91,292,0.887792848,0.711462451,0.8916,0.789906747
14,regular,3,858,1,384,0.998835856,0.690821256,0.8194,0.816753927
14,irregular,3,182,497,499,0.268041237,0.267254038,3.1382,0.267647059
14,semiregular,3,621,112,469,0.847203274,0.569724771,0.8061,0.681294569
15,regular,1,716,1,492,0.9986053,0.592715232,0.7469,0.743896104
15,irregular,1,105,539,541,0.163043478,0.1625387,2.9633,0.162790698
15,semiregular,1,589,117,250,0.83427762,0.702026222,0.916,0.762459547
15,regular,2,496,4,929,0.992,0.348070175,0.5218,0.515324675
15,irregular,2,189,895,899,0.174354244,0.173713235,4.9908,0.174033149
15,semiregular,2,494,74,483,0.86971831,0.505629478,0.7377,0.639482201
15,regular,3,770,2,384,0.997409326,0.667244367,0.8029,0.799584631
15,irregular,3,197,660,661,0.229871645,0.22960373,3.9358,0.229737609
15,semiregular,3,638,72,198,0.898591549,0.763157895,0.9199,0.825355757
16,regular,1,814,2,585,0.99754902,0.581844174,0.7385,0.734988713
16,irregular,1,168,635,634,0.209215442,0.209476309,2.9559,0.209345794
16,semiregular,1,493,115,256,0.810855263,0.658210948,0.9001,0.7266028
16,regular,2,404,6,1401,0.985365854,0.223822715,0.3724,0.364785553
16,irregular,2,207,595,596,0.258104738,0.257783313,2.9522,0.257943925
16,semiregular,2,369,81,540,0.82,0.405940594,0.6652,0.543046358
16,regular,3,1109,76,78,0.935864979,0.934288121,1.0703,0.935075885
16,irregular,3,241,465,468,0.341359773,0.339915374,2.6066,0.340636042
16,semiregular,3,655,173,176,0.791062802,0.78820698,1.2203,0.789632309
17,regular,1,850,0,354,1,0.705980066,0.8299,0.827653359
17,irregular,1,145,919,923,0.136278195,0.13576779,4.45,0.136022514
17,semiregular,1,683,130,175,0.840098401,0.796037296,0.9749,0.817474566
17,regular,2,803,1,447,0.998756219,0.6424,0.7852,0.781888997
17,irregular,2,216,1630,1634,0.117009751,0.116756757,7.7083,0.116883117
17,semiregular,2,636,105,294,0.858299595,0.683870968,0.8889,0.761220826
17,regular,3,847,2,359,0.997644287,0.702321725,0.828,0.8243309
17,irregular,3,217,913,916,0.192035398,0.19152692,4.7208,0.191780822
17,semiregular,3,695,93,188,0.881979695,0.787089468,0.945,0.831837223
18,regular,1,646,1,792,0.998454405,0.449235049,0.6226,0.619664269
18,irregular,1,166,668,674,0.199040767,0.197619048,3.3333,0.19832736
18,semiregular,1,586,72,355,0.890577508,0.622741764,0.8252,0.732958099
18,regular,2,754,18,559,0.976683938,0.574257426,0.7423,0.723261391
18,irregular,2,177,611,614,0.224619289,0.223767383,3.1389,0.224192527
18,semiregular,2,599,123,278,0.829639889,0.683010262,0.9051,0.749218261
18,regular,3,857,3,369,0.996511628,0.699021207,0.8257,0.821668265
18,irregular,3,232,668,671,0.257777778,0.256921373,3.5833,0.257348863
18,semiregular,3,712,69,108,0.911651729,0.868292683,0.9763,0.889444097
19,regular,1,814,7,514,0.991473812,0.612951807,0.7658,0.757561657
19,irregular,1,125,435,441,0.223214286,0.220848057,2.3102,0.222024867
19,semiregular,1,597,109,201,0.845609065,0.748120301,0.9402,0.793882979
19,regular,2,537,1,1075,0.998141264,0.333126551,0.5019,0.499534884
19,irregular,2,199,656,658,0.232748538,0.232205368,3.498,0.232476636
19,semiregular,2,582,86,253,0.871257485,0.697005988,0.8911,0.774451098
19,regular,3,875,2,397,0.997719498,0.687893082,0.8178,0.814332248
19,irregular,3,232,626,628,0.27039627,0.269767442,3.5102,0.27008149
19,semiregular,3,678,91,94,0.881664499,0.878238342,1.0252,0.879948086
20,regular,1,1202,79,82,0.93832943,0.936137072,1.0264,0.937231969
20,irregular,1,108,441,447,0.196721311,0.194594595,2.2024,0.195652174
20,semiregular,1,723,225,229,0.762658228,0.759453782,1.132,0.761052632
20,regular,2,792,3,912,0.996226415,0.464788732,0.6379,0.633853541
20,irregular,2,141,759,764,0.156666667,0.155801105,3.5913,0.156232687
20,semiregular,2,543,159,433,0.773504274,0.556352459,0.8395,0.647199046
20,regular,3,1059,5,377,0.995300752,0.737465181,0.8521,0.8472
20,irregular,3,215,541,544,0.284391534,0.283267457,3.0119,0.283828383
20,semiregular,3,697,126,159,0.84690158,0.814252336,0.9822,0.830256105
21,regular,1,657,0,523,1,0.556779661,0.7174,0.715296679
21,irregular,1,112,512,513,0.179487179,0.1792,3.0637,0.179343475
21,semiregular,1,439,183,186,0.705787781,0.7024,1.1384,0.704089816
21,regular,2,680,2,476,0.997067449,0.588235294,0.7435,0.739934712
