Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
13,irregular,1,47,455,456,0.09362549800796813,0.09343936381709742,2.3287,0.09353233830845772
13,semiregular,1,557,84,429,0.8689547581903276,0.5649087221095335,0.7902,0.6846957590657652
13,regular,2,697,0,603,1.0,0.5361538461538462,0.7000,0.6980470706059089
13,irregular,2,70,592,593,0.10574018126888217,0.10558069381598793,3.0694,0.10566037735849056
13,semiregular,2,563,76,425,0.8810641627543035,0.569838056680162,0.7877,0.6920712968653966
13,regular,3,925,1,147,0.9989200863930886,0.8628731343283582,0.9280,0.9259259259259259
13,irregular,3,187,182,183,0.5067750677506775,0.5054054054054054,1.7130,0.5060893098782138
13,semiregular,3,766,48,49,0.941031941031941,0.939877300613497,1.0000,0.9404542664211173
14,regular,1,544,0,1013,1.0,0.34938985228002567,0.5200,0.5178486435030938
14,irregular,1,50,283,284,0.15015015015015015,0.1497005988023952,1.5392,0.14992503748125935
14,semiregular,1,482,62,798,0.8860294117647058,0.3765625,0.5980,0.5285087719298246
14,regular,2,788,0,524,1.0,0.600609756097561,0.7529,0.7504761904761904
14,irregular,2,64,392,394,0.14035087719298245,0.13973799126637554,2.1106,0.1400437636761488
14,semiregular,2,761,63,238,0.9235436893203883,0.7617617617617618,0.9058,0.8348875479978058
14,regular,3,1050,39,40,0.9641873278236914,0.963302752293578,1.0361,0.9637448370812298
14,irregular,3,192,124,125,0.6075949367088608,0.6056782334384858,1.4608,0.6066350710900476
14,semiregular,3,629,203,362,0.7560096153846154,0.6347124117053481,0.9146,0.6900713110257817
15,regular,1,790,0,343,1.0,0.6972639011473963,0.8247,0.8216328653146127
15,irregular,1,18,232,232,0.072,0.072,1.1514,0.072
15,semiregular,1,521,102,400,0.8362760834670947,0.5656894679695983,0.8101,0.6748704663212436
15,regular,2,810,0,304,1.0,0.7271095152603232,0.8444,0.841995841995842
15,irregular,2,32,236,237,0.11940298507462686,0.11895910780669144,1.2339,0.1191806331471136
15,semiregular,2,535,74,402,0.8784893267651889,0.5709711846318036,0.7894,0.6921086675291075
15,regular,3,963,23,25,0.9766734279918864,0.9746963562753036,1.0249,0.9756838905775075
15,irregular,3,194,101,102,0.6576271186440678,0.6554054054054054,1.3578,0.6565143824027072
15,semiregular,3,719,44,65,0.9423328964613368,0.9170918367346939,0.9871,0.9295410471881059
16,regular,1,512,1,1191,0.9980506822612085,0.30064591896652965,0.4644,0.46209386281588444
16,irregular,1,58,265,266,0.17956656346749225,0.17901234567901234,1.1912,0.1792890262751159
16,semiregular,1,314,56,676,0.8486486486486486,0.31717171717171716,0.5463,0.46176470588235285
16,regular,2,739,0,736,1.0,0.5010169491525424,0.6700,0.6675700090334237
16,irregular,2,65,331,332,0.16414141414141414,0.163727959697733,1.4596,0.16393442622950818
16,semiregular,2,406,71,477,0.8511530398322851,0.45979614949037373,0.7034,0.5970588235294118
16,regular,3,1039,3,135,0.9971209213051824,0.8850085178875639,0.9414,0.9377256317689531
16,irregular,3,222,153,154,0.592,0.5904255319148937,1.3824,0.5912117177097203
16,semiregular,3,591,53,125,0.9177018633540373,0.8254189944134078,0.9486,0.8691176470588236
17,regular,1,504,0,1048,1.0,0.3247422680412371,0.4917,0.49027237354085607
17,irregular,1,56,295,297,0.15954415954415954,0.15864022662889518,1.4708,0.1590909090909091
17,semiregular,1,435,55,747,0.8877551020408163,0.3680203045685279,0.5878,0.520334928229665
17,regular,2,820,0,414,1.0,0.6645056726094003,0.8008,0.7984420642648491
17,irregular,2,59,398,399,0.12910284463894967,0.12882096069868995,1.9083,0.1289617486338798
17,semiregular,2,649,88,285,0.8805970149253731,0.6948608137044968,0.8841,0.7767803710353082
17,regular,3,1024,8,10,0.9922480620155039,0.9903288201160542,1.0049,0.9912875121006777
17,irregular,3,193,182,183,0.5146666666666667,0.5132978723404256,1.5667,0.5139813581890813
17,semiregular,3,762,51,97,0.9372693726937269,0.8870779976717112,0.9737,0.9114832535885167
18,regular,1,598,0,890,1.0,0.4018817204301075,0.5747,0.573346116970278
18,irregular,1,57,206,207,0.21673003802281368,0.2159090909090909,1.0476,0.21631878557874762
18,semiregular,1,433,36,698,0.9232409381663113,0.3828470380194518,0.5880,0.54125
18,regular,2,779,0,526,1.0,0.5969348659003831,0.7500,0.7476007677543187
18,irregular,2,92,381,382,0.1945031712473573,0.1940928270042194,1.8810,0.19429778247096094
18,semiregular,2,538,56,468,0.9057239057239057,0.5347912524850894,0.7441,0.6724999999999999
18,regular,3,1043,17,19,0.9839622641509433,0.9821092278719398,1.0172,0.9830348727615456
18,irregular,3,218,175,177,0.55470737913486,0.5518987341772152,1.5675,0.5532994923857868
18,semiregular,3,758,42,44,0.9475,0.9451371571072319,1.0012,0.9463171036204744
19,regular,1,665,0,819,1.0,0.4481132075471698,0.6208,0.6188925081433224
19,irregular,1,67,230,231,0.2255892255892256,0.22483221476510068,1.2163,0.22521008403361342
19,semiregular,1,390,42,682,0.9027777777777778,0.36380597014925375,0.5764,0.5186170212765957
19,regular,2,793,1,561,0.9987405541561712,0.585672082717873,0.7416,0.7383612662942273
19,irregular,2,103,235,237,0.3047337278106509,0.3029411764705882,1.3878,0.30383480825958703
19,semiregular,2,490,56,467,0.8974358974358975,0.5120167189132706,0.7291,0.6520292747837657
19,regular,3,1070,6,8,0.9944237918215614,0.9925788497217068,1.0019,0.9935004642525535
19,irregular,3,207,124,126,0.6253776435045317,0.6216216216216216,1.3592,0.6234939759036146
19,semiregular,3,653,38,161,0.9450072358900145,0.8022113022113022,0.9190,0.8677740863787377
20,regular,1,862,3,770,0.9965317919075144,0.5281862745098039,0.6954,0.6904285142170604
20,irregular,1,70,281,282,0.19943019943019943,0.19886363636363635,1.3968,0.19914651493598862
20,semiregular,1,528,100,523,0.8407643312101911,0.5023786869647955,0.7503,0.6289458010720668
20,regular,2,750,2,996,0.9973404255319149,0.42955326460481097,0.6043,0.6004803843074459
